textid,anger,disgust,fear,joy,sad,surprise
267,0.07104896213308208,0.01768600774128223,0.29507172685599037,0.37955274499407454,0.08019689717167633,0.15644366110389463
268,0.07540999280725451,0.054985918538940595,0.20754833518322524,0.3410740073791449,0.08527755498157924,0.23570419110985544
269,0.03083207612925276,0.0,0.21766372882962948,0.46261329228286296,0.2343697584804425,0.05452114427781239
270,0.1720380825270897,0.014628296427898988,0.37383459046373796,0.1352809065946004,0.20495292191944606,0.09926520206722686
271,0.23768395261720215,0.0,0.3254980063872454,0.23629779951418456,0.11334002154596265,0.08718021993540524
272,0.23735824051264653,0.0,0.3264138455733438,0.23581091309522267,0.11341641380918936,0.08700058700959754
273,0.18733561576281932,0.0,0.27743450690188426,0.23698356545607985,0.217629911915835,0.08061639996338141
274,0.11856373597718133,0.007782991728902009,0.3511781571352227,0.14951459599970698,0.20010183408699025,0.17285868507199673
275,0.07765330421339142,0.05854608602226682,0.28800626790453926,0.4292027657291951,0.06547127047181546,0.08112030565879187
276,0.23735824051264653,0.0,0.3264138455733438,0.23581091309522267,0.11341641380918936,0.08700058700959754
277,0.09900868334662659,0.036683773418698676,0.09109350740592591,0.33251668614870855,0.12765305144124126,0.31304429823879887
278,0.10897500000000003,0.07145000000000001,0.37092500000000006,0.025325,0.41877500000000006,0.004550000000000001
279,0.2379400163233197,0.0,0.3247780049721306,0.23668057294861916,0.11327996456383968,0.08732144119209086
280,0.23768395261720215,0.0,0.3254980063872454,0.23629779951418456,0.11334002154596265,0.08718021993540524
281,0.236929943387014,0.0,0.32761813391713385,0.23517067881828238,0.11351686628333124,0.08676437759423863
282,0.02107291698236439,0.0,0.3277651921842427,0.44874830208274435,0.10851688520162936,0.09389670354901927
283,0.1032301615080754,0.05832791639581979,0.19248462423121157,0.3208160408020401,0.1209310465523276,0.20421021051052554
284,0.03017575439385985,0.0,0.2480312007800195,0.3684342108552714,0.22938073451836294,0.12397809945248632
285,0.030175754393859847,0.0,0.21303032575814398,0.4509862746568664,0.22938073451836297,0.07642691067276683
286,0.2310245098265388,0.05439382406673143,0.19989405799034143,0.3147116018352669,0.14401633610748385,0.05595967017363751
287,0.236341421720645,0.0,0.32927294255454703,0.23429093501198206,0.11365489769641988,0.0864398030164061
288,0.030175754393859857,0.0,0.21303032575814398,0.4226105652641317,0.22938073451836297,0.10480262006550164
289,0.01985364997570346,0.0,0.3037360517718558,0.005487189691777338,0.5584928327431662,0.11243027581749711
290,0.019900497512437814,0.0,0.3303082577064427,0.4827620690517263,0.08887722193054827,0.07815195379884497
291,0.19134863395796028,0.0,0.3145489283537779,0.23668641130979037,0.14616477937407796,0.1112512470043934
292,0.1753027370665353,0.0,0.22078431931140877,0.33357597951448226,0.11270369713594688,0.15763326697162672
293,0.236929943387014,0.0,0.32761813391713385,0.23517067881828238,0.11351686628333124,0.08676437759423863
294,0.17530273706653532,0.0,0.20227826224411302,0.4193477446736618,0.0929688182182331,0.11010243779745678
295,0.060811540307574914,0.0,0.2565172730428753,0.4094515075271321,0.14703000484303452,0.12618967427938318
296,0.236929943387014,0.0,0.32761813391713385,0.23517067881828238,0.11351686628333124,0.08676437759423863
297,0.24368843870410586,0.043591818368660135,0.26811954037710145,0.23063535006117095,0.11631011327643795,0.09765473921252377
298,0.18650889620067396,0.0,0.28121435816158286,0.23516491499413503,0.217114094057797,0.07999773658581101
299,0.20630765736547177,0.06061819261613663,0.38906940858675826,0.03481335850630803,0.2545894505290775,0.05460193239624774
300,0.07081020682482335,0.017626575089441005,0.2940801579577428,0.380709228938223,0.0799274008366032,0.15684643035316662
301,0.042545061954336744,0.004504129099824527,0.3084444876130975,0.4315020731149381,0.14899831747930928,0.06400593073849396
302,0.1622234847295128,0.017652836987451674,0.3452448521166554,0.27679579291503625,0.09019179357381918,0.10789123967752456
303,0.013657435194745764,0.03828935736893674,0.13209622307078847,0.2779528268277404,0.24292361518282177,0.2950805423549669
304,0.07104896213308208,0.01768600774128223,0.29507172685599037,0.37955274499407454,0.08019689717167633,0.15644366110389463
305,0.15910592346767258,0.0,0.19589166793416418,0.472125351434063,0.10457740784067687,0.06829964932342349
306,0.236929943387014,0.0,0.32761813391713385,0.23517067881828238,0.11351686628333124,0.08676437759423863
307,0.21174646683350648,0.07866960661180472,0.27410652085505904,0.23274129980476782,0.17829421113368582,0.024441894761175992
308,0.07705192629815745,0.05237630940773519,0.1924798119952999,0.40176004400110005,0.09712742818570465,0.1792044801120028
309,0.10194886640346947,0.032007632872334164,0.5148213756412252,0.0688828989730412,0.19781795758227358,0.08452126852765632
310,0.17504292264536073,0.0,0.23595181408593252,0.3115184291589754,0.1400608834964839,0.13742595061324744
311,0.236929943387014,0.0,0.32761813391713385,0.23517067881828238,0.11351686628333124,0.08676437759423863
312,0.14507862696567417,0.08732718317957949,0.3077826945673642,0.20418010450261256,0.16632915822895575,0.08930223255581389
