textid,anger,disgust,fear,joy,sad,surprise
267,0.07215670081808563,0.017961753851712302,0.29967224960644145,0.37418707579550436,0.0814472631551782,0.154574956773078
268,0.07734230879554946,0.05639488524969802,0.21234003247376967,0.33330877186518915,0.08500548685654434,0.23560851475924935
269,0.031487777942033265,0.0,0.22229275546318594,0.45309877648982144,0.23935407010617663,0.053766619998782565
270,0.1707561653314305,0.01442541597742532,0.37932870595612644,0.13340469008465508,0.2041965337917464,0.09788848885861631
271,0.23521853626311023,0.0,0.33243027840153216,0.232612404580731,0.11391825837674362,0.08582052237788304
272,0.23454784959585095,0.0,0.3343161190653536,0.23160983751275901,0.11407556070512292,0.0854506331209137
273,0.18599069753828668,0.0,0.2835836184966305,0.23402496103649031,0.21679077266042113,0.07960995026817139
274,0.11671153315386737,0.00823196707213171,0.3487706049175803,0.1543513825944696,0.19961120155519377,0.17232331070675716
275,0.07823095238095237,0.057942857142857136,0.2885619047619048,0.43092857142857144,0.06519285714285714,0.07914285714285714
276,0.23454784959585095,0.0,0.3343161190653536,0.23160983751275901,0.11407556070512292,0.0854506331209137
277,0.098218,0.036118000000000004,0.09111200000000001,0.32923600000000003,0.12903,0.316286
278,0.10897500000000002,0.07145,0.370925,0.025325,0.418775,0.004550000000000001
279,0.23574420930295414,0.0,0.33095218789697023,0.23339819995135008,0.11379496743155222,0.08611043541717345
280,0.23521853626311023,0.0,0.33243027840153216,0.232612404580731,0.11391825837674362,0.08582052237788304
281,0.2336625425511914,0.0,0.3368054305520554,0.23028644802054457,0.11428319992959804,0.0849623789466105
282,0.022288624081474282,0.0,0.3369494345841684,0.43942830399251176,0.10938706283775947,0.09194657450408612
283,0.1032301615080754,0.0583279163958198,0.19248462423121157,0.32081604080204007,0.1209310465523276,0.20421021051052557
284,0.030175754393859847,0.0,0.24803120078001953,0.3684342108552714,0.22938073451836294,0.12397809945248632
285,0.030175754393859854,0.0,0.21303032575814398,0.45098627465686647,0.22938073451836297,0.07642691067276683
286,0.22795229102321982,0.05640536475982045,0.20728635001711582,0.3086083086852338,0.14602316216205818,0.05372452335255179
287,0.2324399744754612,0.0,0.3402430545634637,0.22845890834976237,0.11456994009352647,0.08428812251778621
288,0.030175754393859847,0.0,0.21303032575814396,0.4226105652641316,0.22938073451836294,0.10480262006550163
289,0.01977644664955689,0.0,0.3063964134072382,0.0054658520890735135,0.5556957905485479,0.11266549730558335
290,0.01990049751243781,0.0,0.3303082577064427,0.48276206905172625,0.08887722193054827,0.07815195379884496
291,0.18979893562101838,0.0,0.32086512550644486,0.23340387749641195,0.14622372500209468,0.10970833637403
292,0.17359789235565118,0.0,0.2305684294739165,0.32763317608761616,0.11337554139424535,0.1548249606885707
293,0.2336625425511914,0.0,0.3368054305520554,0.23028644802054457,0.11428319992959804,0.0849623789466105
294,0.17359789235565118,0.0,0.21239206598802723,0.4118768793621893,0.0939922480620155,0.10814091423211673
295,0.06110469679476107,0.0,0.26452539614716764,0.40306553815104046,0.14708279922785775,0.12422156967917307
296,0.2336625425511914,0.0,0.3368054305520554,0.23028644802054457,0.11428319992959804,0.0849623789466105
297,0.2410846153846154,0.04520384615384616,0.27803461538461544,0.22142307692307694,0.11729230769230772,0.09696153846153847
298,0.18428873715494862,0.0,0.2913651654606618,0.23028092112368448,0.21572886291545165,0.07833631334525337
299,0.21392788378734792,0.06307739369837871,0.3782461164337256,0.035094380364565525,0.25397687983116163,0.055677345884820734
300,0.07169414600374369,0.017846611451575678,0.297751224390369,0.3764276007077105,0.08092515192697247,0.1553552655196287
301,0.04246207062893044,0.004632707207021713,0.31076199944701655,0.43012406831110606,0.14676416431844785,0.06525499008747726
302,0.1644728007291616,0.01789760308122209,0.3500318579620619,0.2673297313359487,0.09144235137474964,0.10882565551685616
303,0.0072364294220856554,0.05738233983945308,0.06999154537768525,0.1472740661278739,0.3390576277966163,0.37905799143628577
304,0.07215670081808563,0.017961753851712302,0.29967224960644145,0.37418707579550436,0.0814472631551782,0.154574956773078
305,0.13984199648881085,0.0,0.18625969465988132,0.5047695504344542,0.10367730394008755,0.06545145447676615
306,0.2336625425511914,0.0,0.3368054305520554,0.23028644802054457,0.11428319992959804,0.0849623789466105
307,0.2137808251946519,0.07942542641069933,0.2767400046665477,0.22575895124241932,0.18000717628766325,0.024287616198018485
308,0.07705192629815745,0.05237630940773518,0.19247981199529987,0.4017600440011,0.09712742818570462,0.17920448011200282
309,0.10085192286573838,0.03402434249497888,0.5206432558437416,0.070149796284457,0.19179686647606264,0.08253381603502143
310,0.1730608457036797,0.0,0.24704291720168164,0.30504854135915804,0.14027592772597633,0.13457176800950427
311,0.2336625425511914,0.0,0.3368054305520554,0.23028644802054457,0.11428319992959804,0.0849623789466105
312,0.14507862696567417,0.08732718317957948,0.30778269456736423,0.20418010450261256,0.16632915822895572,0.08930223255581388
